Title,Author,Genre,Height,Publisher,image_url
"Another Fine Myth (Myth Adventures, #1)",Robert Lynn Asprin,Sci-fi,1417626,1978,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Forever Mine (The Moreno Brothers, #1)",Elizabeth Reyes,Sci-fi,14161759,2010,https://images.gr-assets.com/books/1327166807m/9279734.jpg
"Soccernomics: Why England Loses, Why Germany and Brazil Win, and Why the U.S., Japan, Australia, Turkey--and Even Iraq--Are Destined to Become the Kings of the World's Most Popular Sport","Simon Kuper, Stefan Szymanski",Sci-fi,6811292,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Sapphique (Incarceron, #2)",Catherine Fisher,Sci-fi,4548192,2000,https://images.gr-assets.com/books/1327885488m/4499214.jpg
"Don't Die, My Love",Lurlene McDaniel,Sci-fi,2052615,1995,https://images.gr-assets.com/books/1320416427m/127451.jpg
Harvest,Tess Gerritsen,Sci-fi,1238407,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food,Mark Bittman,Sci-fi,1580303,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
A Little Something Different,Sandy   Hall,Sci-fi,40145315,2014,https://images.gr-assets.com/books/1396394307m/20801166.jpg
This is the Story of a Happy Marriage,Ann Patchett,Sci-fi,18373204,2011,https://images.gr-assets.com/books/1375215541m/17349222.jpg
Diary of a Wimpy Kid: #1-4,Jeff Kinney,Sci-fi,9914053,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Think of a Number (Dave Gurney, #1)",John Verdon,Sci-fi,10980742,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Lullabies,Lang Leav,Sci-fi,41496977,2014,https://images.gr-assets.com/books/1404192714m/22151696.jpg
Birthright,Nora Roberts,Sci-fi,1461362,2003,https://images.gr-assets.com/books/1309282307m/114203.jpg
The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,James L. Ferrell,Sci-fi,2243662,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Cod: A Biography of the Fish that Changed the World,Mark Kurlansky,Sci-fi,62987,1988,https://images.gr-assets.com/books/1356452461m/64895.jpg
The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,Brian Greene,Sci-fi,13013056,2011,https://images.gr-assets.com/books/1320431300m/8167094.jpg
The Feminine Mystique,"Betty Friedan, Anna Quindlen",Sci-fi,809732,1963,https://images.gr-assets.com/books/1479777578m/38723.jpg
Brighton Rock,"Graham Greene, J.M. Coetzee",Sci-fi,2468586,1938,https://images.gr-assets.com/books/1337363402m/48862.jpg
كخه يا بابا,عبدالله المغلوث,Sci-fi,15632745,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Stones Into Schools: Promoting Peace With Books, Not Bombs, in Afghanistan and Pakistan","Greg Mortenson, Khaled Hosseini",Sci-fi,6642965,2009,https://images.gr-assets.com/books/1260845553m/6452760.jpg
A Mercy,Toni Morrison,Sci-fi,3039966,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Zodiac,Neal Stephenson,Sci-fi,934262,1988,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Departure,A.G. Riddle,Sci-fi,43283626,2014,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Rock Chick Redemption (Rock Chick, #3)",Kristen Ashley,Sci-fi,14689744,2010,https://images.gr-assets.com/books/1409609236m/9799572.jpg
"The Mystery of the Blue Train (Hercule Poirot, #6)",Agatha Christie,Sci-fi,1748,1928,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Private #1 Suspect (Private, #2)","James Patterson, Maxine Paetro",Sci-fi,15721497,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Pastoralia,George Saunders,Sci-fi,4225,2000,https://images.gr-assets.com/books/1348067120m/14295.jpg
The Defining Decade: Why Your Twenties Matter--And How to Make the Most of Them Now,Meg Jay,Sci-fi,19083750,2012,https://images.gr-assets.com/books/1334798998m/13523061.jpg
"The Walking Dead, Vol. 07: The Calm Before","Robert Kirkman, Charlie Adlard, Cliff Rathburn",Sci-fi,1072542,2007,https://images.gr-assets.com/books/1289097173m/1085771.jpg
Curious George Rides a Bike,H.A. Rey,Sci-fi,561807,1952,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Methuselah's Children,Robert A. Heinlein,Sci-fi,3255858,1958,https://images.gr-assets.com/books/1253209003m/175319.jpg
"Hana (Delirium, #1.5)",Lauren Oliver,Sci-fi,17778132,2011,https://images.gr-assets.com/books/1324106918m/12663646.jpg
"Preacher, Volume 8: All Hell's a-Coming","Garth Ennis, Steve Dillon, John McCrea",Sci-fi,99258,2000,https://images.gr-assets.com/books/1309916812m/102955.jpg
"The Little Sisters of Eluria (The Dark Tower, #0.5)","Stephen King, Michael Whelan",Sci-fi,3252850,2008,https://images.gr-assets.com/books/1328794822m/6356190.jpg
"Inside, Outside, Upside Down (Berenstain Bears Bright and Early Board Book)","Stan Berenstain, Jan Berenstain",Sci-fi,160884,1968,https://images.gr-assets.com/books/1428895593m/773480.jpg
"The First Rule (Elvis Cole, #13; Joe Pike, #2)",Robert Crais,Sci-fi,6767675,2010,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",David Colbert,Sci-fi,471792,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Dot,Peter H. Reynolds,Sci-fi,2919579,2003,https://images.gr-assets.com/books/1363702319m/825377.jpg
"Forest Born (The Books of Bayern, #4)",Shannon Hale,Sci-fi,6158856,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Damnation Game,Clive Barker,Sci-fi,3059336,1985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Ignorance,"Milan Kundera, Linda Asher",Sci-fi,3424606,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Private (Private, #1)",Kate Brian,Sci-fi,2764,2006,https://images.gr-assets.com/books/1331126301m/381489.jpg
استمتع بحياتك,محمد عبد الرحمن العريفي,Sci-fi,2703638,2006,https://images.gr-assets.com/books/1399206237m/2678349.jpg
Sisters,Danielle Steel,Sci-fi,1008958,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Difference Engine ,"William Gibson, Bruce Sterling",Sci-fi,1806578,1990,https://images.gr-assets.com/books/1327891675m/337116.jpg
"Preacher, Volume 7: Salvation","Garth Ennis, Steve Dillon",Sci-fi,99257,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
How Will You Measure Your Life?,"Clayton M. Christensen, James Allworth, Karen Dillon",Sci-fi,18907551,2012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
I Want My Hat Back,Jon Klassen,Sci-fi,16160067,2011,https://images.gr-assets.com/books/1327888784m/11233988.jpg
"The Lone Drow (Forgotten Realms: Hunter's Blades, #2; Legend of Drizzt, #15)",R.A. Salvatore,Sci-fi,1265950,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid",Denis Leary,Sci-fi,3013896,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Bonjour tristesse,Françoise Sagan,Sci-fi,1708708,1954,https://images.gr-assets.com/books/1346107613m/61672.jpg
"Cometh the Hour (The Clifton Chronicles, #6)",Jeffrey Archer,Sci-fi,45495901,2016,https://images.gr-assets.com/books/1433791167m/25671861.jpg
A Walk Across the Sun,Corban Addison,Sci-fi,16403657,2011,https://images.gr-assets.com/books/1328767745m/11469379.jpg
House of Suns,Alastair Reynolds,Sci-fi,2020929,2008,https://images.gr-assets.com/books/1447892903m/1126719.jpg
"A Shadow of Light (A Shade of Vampire, #4)",Bella Forrest,Sci-fi,25548248,2013,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Black Cat,Edgar Allan Poe,Sci-fi,15570126,1843,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Armor,John Steakley,Sci-fi,604650,1984,https://images.gr-assets.com/books/1465894856m/102327.jpg
The Brothers Lionheart,"Astrid Lindgren, Ilon Wikland, Jill M. Morgan",Sci-fi,2056484,1973,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Don't Go,Lisa Scottoline,Sci-fi,21515129,2013,https://images.gr-assets.com/books/1368362941m/15793165.jpg
"Loyalty in Death (In Death, #9)","J.D. Robb, Susan Ericksen",Sci-fi,260380,1999,https://images.gr-assets.com/books/1458243301m/268598.jpg
"Q is for Quarry (Kinsey Millhone, #17)",Sue Grafton,Sci-fi,1300476,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
نادي السيارات,"Alaa Al Aswany, علاء الأسواني",Sci-fi,24434349,2013,https://images.gr-assets.com/books/1364918924m/17524166.jpg
The Ship of Brides,Jojo Moyes,Sci-fi,1363261,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Story of Tracy Beaker,"Jacqueline Wilson, Nick Sharratt",Sci-fi,1951159,1991,https://images.gr-assets.com/books/1320527485m/462684.jpg
"Generation Kill: Devil Dogs, Iceman, Captain America, and the New Face of American War",Evan Wright,Sci-fi,908023,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Servants of Twilight,"Leigh Nichols, Dean Koontz",Sci-fi,1049922,1984,https://images.gr-assets.com/books/1327999566m/32453.jpg
"Moscow Rules (Gabriel Allon, #8)",Daniel Silva,Sci-fi,2037923,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Lab Girl,Hope Jahren,Sci-fi,45572105,2016,https://images.gr-assets.com/books/1441826687m/25733983.jpg
"Playing with Fire (Skulduggery Pleasant, #2)",Derek Landy,Sci-fi,909084,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Forever with You (Fixed, #3)",Laurelin Paige,Sci-fi,25482099,2014,https://images.gr-assets.com/books/1386618209m/18138755.jpg
The Saving Graces,Patricia Gaffney,Sci-fi,126092,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Fade Away (Myron Bolitar #3),Harlan Coben,Sci-fi,14597555,1996,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Sons of Destiny (Cirque Du Freak, #12)",Darren Shan,Sci-fi,3214288,2002,https://images.gr-assets.com/books/1344270002m/8948.jpg
Amadeus,Peter Shaffer,Sci-fi,1265060,1979,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Icewind Dale Trilogy Collector's Edition (Forgotten Realms: Icewind Dale, #1-3; Legend of Drizzt, #4-6)",R.A. Salvatore,Sci-fi,64669,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Monument 14 (Monument 14, #1)",Emmy Laybourne,Sci-fi,17894351,2012,https://images.gr-assets.com/books/1337779838m/12753231.jpg
"The Black Lyon (Montgomery/Taggert, #1)",Jude Deveraux,Sci-fi,766654,1980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Grace (Eventually): Thoughts on Faith,Anne Lamott,Sci-fi,1057710,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Everyday Food: Great Food Fast,Martha Stewart,Sci-fi,325931,2007,https://images.gr-assets.com/books/1320479731m/335459.jpg
"Beautiful Bombshell (Beautiful Bastard, #2.5)",Christina Lauren,Sci-fi,24948174,2013,https://images.gr-assets.com/books/1373436923m/17831617.jpg
"Slated (Slated, #1)",Teri Terry,Sci-fi,17882885,2012,https://images.gr-assets.com/books/1453582609m/12743472.jpg
Bumi Manusia,Pramoedya Ananta Toer,Sci-fi,1881100,1975,https://images.gr-assets.com/books/1464891625m/1398034.jpg
"Dark Gold (Dark, #3)",Christine Feehan,Sci-fi,3019372,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"206 Bones (Temperance Brennan, #12)",Kathy Reichs,Sci-fi,6130410,2009,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
A Gate at the Stairs,Lorrie Moore,Sci-fi,6252965,2009,https://images.gr-assets.com/books/1327909646m/6076387.jpg
"Hostile Witness (Witness Series, #1)",Rebecca Forster,Sci-fi,111166,2004,https://images.gr-assets.com/books/1334706916m/8593026.jpg
Martin Eden,"Jack London, Andrew Sinclair",Sci-fi,1702482,1909,https://images.gr-assets.com/books/1344411175m/929782.jpg
"Wieża Jaskółki (Saga o Wiedźminie, #6)",Andrzej Sapkowski,Sci-fi,66349,1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Genghis: Lords of the Bow (Conqueror, #2)",Conn Iggulden,Sci-fi,2795082,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
A Death in Sweden,Kevin Wignall,Sci-fi,45688257,2016,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Wonder Woman, Volume 1: Blood","Brian Azzarello, Cliff Chiang, Tony Akins, Dan Green, Matthew Wilson, Jared K. Fletcher",Sci-fi,18841564,2012,https://images.gr-assets.com/books/1336978265m/13227319.jpg
Loving Mr. Daniels,Brittainy C. Cherry,Sci-fi,28402852,2014,https://images.gr-assets.com/books/1392378701m/20348781.jpg
"King Henry IV, Part 1 (Wars of the Roses, #2)","William Shakespeare, David Scott Kastan",Sci-fi,3335240,1597,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Go Away, Big Green Monster!",Ed Emberley,Sci-fi,153526,1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Deadman Wonderland, Volume 1 (Deadman Wonderland, #1)","Jinsei Kataoka, Kazuma Kondou",Sci-fi,6800778,2007,https://images.gr-assets.com/books/1446490168m/6606855.jpg
The Bloodletter's Daughter: A Novel of Old Bohemia,Linda Lafferty,Sci-fi,20751151,2012,https://images.gr-assets.com/books/1355074644m/15096257.jpg
Steel Magnolias (DPS Acting Edition),Robert Harling,Sci-fi,235723,1988,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Rabbit at Rest (Rabbit Angstrom #4),John Updike,Sci-fi,2580165,1990,https://images.gr-assets.com/books/1320394471m/11666.jpg
Icebound,"David Axton, Dean Koontz",Sci-fi,3375850,1976,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Lives of Christopher Chant (Chrestomanci, #2)",Diana Wynne Jones,Sci-fi,1003876,1988,https://images.gr-assets.com/books/1356549015m/519933.jpg
Fevre Dream,George R.R. Martin,Sci-fi,2564105,1982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Snowmen at Night,"Caralyn Buehner, Mark Buehner",Sci-fi,1215900,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Hollywood Dirt (Hollywood Dirt, #1)",Alessandra Torre,Sci-fi,45656922,2015,https://images.gr-assets.com/books/1439214601m/25802884.jpg
"Futures and Frosting (Chocolate Lovers, #2)",Tara Sivec,Sci-fi,21476322,2012,https://images.gr-assets.com/books/1344367548m/15769463.jpg
"Common Sense, The Rights of Man and Other Essential Writings","Thomas Paine, Sidney Hook, Jack Fruchtman Jr.",Sci-fi,23681298,1776,https://images.gr-assets.com/books/1309203355m/99955.jpg
The Good Luck of Right Now,Matthew Quick,Sci-fi,25337922,2014,https://images.gr-assets.com/books/1370898422m/18054175.jpg
"The Miracle at Speedy Motors (No.1 Ladies' Detective Agency, #9)",Alexander McCall Smith,Sci-fi,1598345,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Goldfinger (James Bond, #7)",Ian Fleming,Sci-fi,983949,1959,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Nana (Les Rougon-Macquart, #9)",Émile Zola,Sci-fi,89633,1880,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Rise of the Elgen (Michael Vey, #2)",Richard Paul Evans,Sci-fi,17498555,2012,https://images.gr-assets.com/books/1332381957m/12988089.jpg
Cabal,Clive Barker,Sci-fi,530471,1988,https://images.gr-assets.com/books/1405259936m/103035.jpg
The Abstinence Teacher,Tom Perrotta,Sci-fi,2299471,2007,https://images.gr-assets.com/books/1320459201m/347143.jpg
"No Man's Land (John Puller, #4)",David Baldacci,Sci-fi,49744435,2016,https://images.gr-assets.com/books/1469561999m/30314465.jpg
The Runelords (Runelords #1),David Farland,Sci-fi,139049,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
The Other Typist,Suzanne Rindell,Sci-fi,21999016,2013,https://images.gr-assets.com/books/1385399311m/17329041.jpg
"Welcome to Shadowhunter Academy (Tales from the Shadowhunter Academy, #1)","Cassandra Clare, Sarah Rees Brennan",Sci-fi,41849150,2015,https://images.gr-assets.com/books/1423801226m/22428828.jpg
Alien,Alan Dean Foster,Sci-fi,35062,1979,https://images.gr-assets.com/books/1332019229m/35125.jpg
"The Sentry (Elvis Cole, #14; Joe Pike, #3)",Robert Crais,Sci-fi,13088275,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Sempre (Sempre, #1)",J.M. Darhower,Sci-fi,18285292,2014,https://images.gr-assets.com/books/1340797919m/13111733.jpg
"Magic Shifts (Kate Daniels, #8)",Ilona Andrews,Sci-fi,24064353,2015,https://images.gr-assets.com/books/1414091260m/17333171.jpg
Mariana,Susanna Kearsley,Sci-fi,1916770,1994,https://images.gr-assets.com/books/1330496361m/961833.jpg
Going Solo,"Roald Dahl, Quentin Blake",Sci-fi,1413831,1986,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Clementine (Clementine, #1)","Sara Pennypacker, Marla Frazee",Sci-fi,505277,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Dragon's Path (The Dagger and the Coin, #1)",Daniel Abraham,Sci-fi,13626110,2011,https://images.gr-assets.com/books/1292362307m/8752885.jpg
Old Possum's Book of Practical Cats,"T.S. Eliot, Edward Gorey",Sci-fi,372536,1939,https://images.gr-assets.com/books/1327882662m/402128.jpg
"The Taming of the Queen (The Plantagenet and Tudor Novels, #11)",Philippa Gregory,Sci-fi,44759727,2015,https://images.gr-assets.com/books/1433348581m/25106926.jpg
The Pecan Man,Cassie Dandridge Selleck,Sci-fi,19263822,2012,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"The Man Who Smiled (Kurt Wallander, #4)","Henning Mankell, Laurie Thompson",Sci-fi,1323052,1994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
"Paradise Kiss, Vol. 1 (Paradise Kiss, #1)",Ai Yazawa,Sci-fi,17803,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
Talent is Overrated: What Really Separates World-Class Performers from Everybody Else,Geoff Colvin,Sci-fi,4642546,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
One Silent Night (Dark-Hunter #15),Sherrilyn Kenyon,Sci-fi,3153516,2008,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
